       1    2    3    4    5    6    7    8    9   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   29   30   31   32   33   34   35   36   37   38   39   40   41   42   43   44   45   46   47   48   49   50   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   67   68   69   70   71   72   73   74   75   76   77   78   79   80   81   82   83   84   85   86   87   88   89   90   91   92   93   94   95   96   97   98   99  100
 90   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H1   H7   H7   H7   H7   H7   H7   H7   H7   H1   H2   H2   H1   H5   H7   H7   H7   H7   H7   H7   H7   H1   H1   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2
 91   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H1   H7   H7   H1  H20   H7   H7   H7   H7   H1   H2   H2   H1   H1   H7   H7  C18   H5   H7   H7   H7   H7   H1   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2
 92   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H1   H1   H1   H7   H7   H6   H7   H7   H7   H7   H1   H2   H2   H1   H1   H7   H6   H7   H7  C18   H7   H7   H7   H1   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2
 93   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H1   H1   H7   H7   H7   H3   H7   H7   H7   H7   H7   H1   H2   H2   H1   H1   H7   H7   H1  C27   H7   H7   H7   H1   H1   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2
 94   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H1   H5   H7  H16   H7   H7   H7   H7   H7   H7   H7   H1   H2   H2   H1   H7   H7   H7   H7   H7   H7   H7   H7   H1   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2
 95   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H1   H5   H7  H16   H7   H7   H7   H7   H7   H7   H7   H1   H2   H2   H1   H7   H7  H16   H7   H7   H7   H7   H7   H1   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2
 96   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H1   H6   H7   H7   H7   H7   H7   H7   H7   H7   H1   H1   H2   H2   H1   H7   H7   H7   H7   H7   H7   H7   H7   H1   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2
 97   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H1   H1   H7   H7   H7   H7   H7   H7   H1   H1   H1   H2   H2   H2   H1   H7   H7   H7   H7   H7   H7   H7  H11   H1   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2
 98   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H1   H1   H1   H1   H1   H1   H1   H1   H2   H2   H2   H2   H2   H1   H1   H7   H7   H7   H7   H7   H7   H1   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2
 99   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H1   H1   H1   H1   H1   H1   H1   H1   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2
100   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2   H2
